repo,id,number,title,state,created_at,closed_at
ollama/ollama,2959904072,10061,Ollama didn't use GPUs since updating to v0.6.3!,closed,2025-03-31T09:08:22Z,2025-04-01T09:13:08Z
ollama/ollama,2959607948,10059,Freezes my second video cards output,open,2025-03-31T06:44:37Z,
ollama/ollama,2959404618,10058,ollama run bge-m3 not support generate,closed,2025-03-31T03:55:24Z,2025-04-01T01:08:36Z
ollama/ollama,2959368052,10056,Why can ollama pull linux6200/bge-reranker-v2-m3 but not support models,closed,2025-03-31T03:17:10Z,2025-03-31T18:50:02Z
ollama/ollama,2959143476,10054,endpoint to return gpu device information,closed,2025-03-30T22:39:33Z,2025-03-30T23:06:50Z
ollama/ollama,2958985804,10053,GPU Usage Issue After Sleep Mode or Hibernation,closed,2025-03-30T17:10:08Z,2025-03-31T18:51:46Z
ollama/ollama,2958916291,10051,Support for Sapnous-VR-6B,open,2025-03-30T14:45:51Z,
ollama/ollama,2958892890,10050,Extremely Slow Model Download Speed Despite Fast Internet Connection (Windows 11),closed,2025-03-30T13:58:57Z,2025-03-31T09:54:05Z
ollama/ollama,2958877807,10049,Can a path for OLLAMA_MODELS contain a space ?,closed,2025-03-30T13:30:23Z,2025-04-13T20:23:54Z
ollama/ollama,2958720981,10048,amd can't use ollama after 0.5.12,closed,2025-03-30T07:39:32Z,2025-03-30T09:01:48Z
ollama/ollama,2958525728,10045,OLLAMA_INTEL_GPU=1 segmentation fault,open,2025-03-29T22:34:05Z,
ollama/ollama,2958208371,10041,gemma EOF error on image input due to improper memory management,open,2025-03-29T16:25:15Z,
ollama/ollama,2958073733,10040,System memory leak. Gemma3,closed,2025-03-29T14:52:08Z,2025-04-11T18:13:23Z
ollama/ollama,2957934573,10039,`ollama ls` : add extra arg to choose sorting order,closed,2025-03-29T10:49:16Z,2025-03-29T11:57:14Z
ollama/ollama,2957881831,10038,Using Qwen as agent in VS Code,closed,2025-03-29T09:03:30Z,2025-04-13T20:23:19Z
ollama/ollama,2957881768,10037,Using Qwen as agent in VS Code,closed,2025-03-29T09:03:19Z,2025-03-29T11:17:18Z
ollama/ollama,2957881048,10036,Cannot load custom models,closed,2025-03-29T09:01:36Z,2025-03-31T14:12:15Z
ollama/ollama,2957853367,10035,[0.6.3] : `/set parameter num_thread` not documented in client help,open,2025-03-29T07:55:34Z,
ollama/ollama,2957831636,10033,HSA_OVERRIDE_GFX_VERSION for individual GPU's required,open,2025-03-29T07:11:01Z,
ollama/ollama,2957578072,10031,Unload model to RAM instead of disk,closed,2025-03-29T00:41:10Z,2025-03-31T11:06:12Z
ollama/ollama,2956900441,10030,"Deepseek R1, 671b is faster than 70b",open,2025-03-28T18:35:37Z,
ollama/ollama,2956647354,10027,"YAML parsing fails with cryptic error ""Fatal Error: Failed to parse assistant: models.0: Invalid inputmodels.1: Invalid input""",closed,2025-03-28T16:37:36Z,2025-04-02T22:13:55Z
ollama/ollama,2955301096,10026,GPU is unavailable after docker starts ollama for a while,closed,2025-03-28T07:48:08Z,2025-03-28T20:23:50Z
ollama/ollama,2955069267,10024,[Homepage] Replace the ancient Mistral 7b with a newer model,open,2025-03-28T05:26:03Z,
ollama/ollama,2954921500,10023,/api/tokenize  404,closed,2025-03-28T03:30:55Z,2025-04-03T23:09:35Z
ollama/ollama,2954430737,10022,CPU inference much slower than expected,open,2025-03-27T21:12:23Z,
ollama/ollama,2954420013,10021,AWQ support?,open,2025-03-27T21:05:52Z,
ollama/ollama,2954291996,10019,"mkdir /mnt/LLM/ollama: permission denied, when trying to change the model location",closed,2025-03-27T19:56:02Z,2025-03-27T21:42:03Z
ollama/ollama,2953790245,10017,[Feature Request] Add a search command in ollama to search ollama for available models,closed,2025-03-27T17:02:51Z,2025-03-27T19:11:02Z
ollama/ollama,2953697183,10016,404 Page Not Found when trying to access /api/generate,closed,2025-03-27T16:39:53Z,2025-03-28T17:01:31Z
ollama/ollama,2953474586,10015,"Final stream chunk missing ""done"": true despite completed response",closed,2025-03-27T15:35:35Z,2025-03-27T18:29:28Z
ollama/ollama,2953093086,10014,Podman on Ubuntu can't find gpus,open,2025-03-27T13:57:45Z,
ollama/ollama,2952846252,10013,Show GPU system requirements for each model,closed,2025-03-27T12:37:11Z,2025-03-27T16:07:36Z
ollama/ollama,2952335499,10012,num_ctx,closed,2025-03-27T10:04:12Z,2025-03-27T22:51:31Z
ollama/ollama,2952333114,10011,OLLAMA_NUM_PARALLEL not working,closed,2025-03-27T10:03:17Z,2025-04-13T20:22:39Z
ollama/ollama,2951830596,10010,"Error: could not connect to ollama app, is it running?",closed,2025-03-27T06:58:08Z,2025-03-27T07:13:16Z
ollama/ollama,2951662997,10009,Question: Changelog of updated models,closed,2025-03-27T05:49:34Z,2025-03-27T11:52:56Z
ollama/ollama,2951460880,10008,Request for Help: Checking My ollama - Python - Based Embed Code,closed,2025-03-27T04:06:26Z,2025-04-01T00:14:50Z
ollama/ollama,2951393208,10007,ollama uses multiple GPU resources,closed,2025-03-27T03:34:11Z,2025-04-13T20:22:18Z
ollama/ollama,2950979776,10004,Add full support for omni models,closed,2025-03-26T23:20:11Z,2025-04-07T14:01:25Z
ollama/ollama,2950157943,10002,add qwen 2.5 VL 32B model,closed,2025-03-26T16:15:33Z,2025-03-26T17:02:39Z
ollama/ollama,2950071712,10001,Improve compatibility with OpenAI structured outputs  json_schema response format,closed,2025-03-26T15:43:28Z,2025-03-27T13:06:35Z
ollama/ollama,2949990029,10000,How do I make a model simply complete my text?,closed,2025-03-26T15:19:32Z,2025-03-27T16:06:11Z
ollama/ollama,2949947510,9999,[ENHANCE] Add Ubuntu Support for AMD Ryzen AI 9 HX 370 w/ Radeon 890M (gfx1150),open,2025-03-26T15:04:44Z,
ollama/ollama,2948817980,9998,Segmentation fault,closed,2025-03-26T08:50:42Z,2025-04-13T20:21:56Z
ollama/ollama,2948741385,9997,Qwen2.5-VL-32B,closed,2025-03-26T08:16:32Z,2025-03-26T08:50:11Z
ollama/ollama,2948698501,9996,plz add : `ollama stop all`,open,2025-03-26T07:55:48Z,
ollama/ollama,2948693694,9995,Ollama runs a multimodal model,closed,2025-03-26T07:53:27Z,2025-03-26T09:00:49Z
ollama/ollama,2948658047,9994,ollama cannot running until restrat it,open,2025-03-26T07:37:22Z,
ollama/ollama,2948415871,9993,不能聊天,closed,2025-03-26T05:08:48Z,2025-03-26T13:19:18Z
ollama/ollama,2948375261,9992,Qwen2.5-vl-32B wanted!!,closed,2025-03-26T04:37:19Z,2025-03-26T07:17:42Z
ollama/ollama,2948302827,9990,Inaccurate model size display in ollama ps command,open,2025-03-26T03:34:14Z,
ollama/ollama,2948287535,9989,how to accelerate the inference speed of the model,closed,2025-03-26T03:20:06Z,2025-03-27T08:36:28Z
ollama/ollama,2948181324,9988,Incorrect memory requirement calculation for small models (32B model showing 659.2 GiB requirement),open,2025-03-26T01:53:10Z,
ollama/ollama,2947616794,9986,ollama runners crashing with wsarecv: An existing connection was forcibly closed by the remote host,closed,2025-03-25T19:54:57Z,2025-04-13T20:21:11Z
ollama/ollama,2947107185,9985,Discrepancy Between API Documentation and Actual Response: name vs model Field,closed,2025-03-25T16:24:00Z,2025-03-27T00:11:18Z
ollama/ollama,2946662112,9984,Add support for array for head count GGUF KV,open,2025-03-25T14:04:47Z,
ollama/ollama,2946311452,9982,do we have official ollama docker image < 1 GB,closed,2025-03-25T12:06:52Z,2025-04-13T20:20:12Z
ollama/ollama,2946149805,9981,Hope to support the Qwen2.5-VL-32B-Instruct,closed,2025-03-25T11:04:54Z,2025-03-25T12:20:57Z
ollama/ollama,2946110711,9980,Update DeepSeek V3 to improved version,open,2025-03-25T10:50:45Z,
ollama/ollama,2946069674,9979,Vision models: regex sometimes doesn't catch file name from prompt,open,2025-03-25T10:35:49Z,
ollama/ollama,2945933505,9977,How can we prevent creating a new complete model instance in GPU when using different context lengths?,open,2025-03-25T09:48:18Z,
ollama/ollama,2945906361,9976,segmentation violation GGML_ASSERT(sections.v[0] > 0 || sections.v[1] > 0 || sections.v[2] > 0),closed,2025-03-25T09:39:17Z,2025-04-13T20:19:48Z
ollama/ollama,2945890349,9975,dify中不同的模型启动模型上下文长度参数会导致启动不同的模型实例到显存中吗,closed,2025-03-25T09:33:35Z,2025-04-13T20:17:07Z
ollama/ollama,2945774744,9974,运行模型时，gpu利用率占满，但是功率很低，gpu没有正常使用起来,closed,2025-03-25T08:51:34Z,2025-04-13T20:16:34Z
ollama/ollama,2945331759,9972,wsarecv: An existing connection was forcibly closed by the remote host.,closed,2025-03-25T05:35:48Z,2025-04-13T20:15:34Z
ollama/ollama,2945310211,9971,Please support Qwen 2.5 VL 32B,closed,2025-03-25T05:23:38Z,2025-03-25T10:56:30Z
ollama/ollama,2945094370,9970,RX6600 detected but not used (Linux),closed,2025-03-25T03:22:12Z,2025-03-25T04:00:48Z
ollama/ollama,2944959615,9969,Some Questions about Using Embedding Models in Ollama,closed,2025-03-25T02:10:53Z,2025-03-26T09:09:06Z
ollama/ollama,2944423648,9968,llama runner process has terminated: exit status 2,closed,2025-03-24T20:46:01Z,2025-04-13T20:14:40Z
ollama/ollama,2944362439,9967,Ollama model files for Gemma3 specifying mmproj ggufs do not retain vision capability.,closed,2025-03-24T20:16:33Z,2025-03-25T01:11:44Z
ollama/ollama,2944115671,9965,Licenses for the Gemma models are outdated,open,2025-03-24T18:24:13Z,
ollama/ollama,2943761999,9964,Crrash with deepseek-coder-v2:16b,closed,2025-03-24T16:10:01Z,2025-03-26T13:14:52Z
ollama/ollama,2943378548,9963,"Typo in UI, in Settings modal, under Reasoning: ""Expand though process by default for generating message""",closed,2025-03-24T14:04:12Z,2025-03-24T15:29:15Z
ollama/ollama,2942950981,9962,Llama 3.1 Hallucination – Incorrect Information About Deepika Padukone,closed,2025-03-24T11:35:57Z,2025-03-24T12:27:33Z
ollama/ollama,2942641281,9961,How can i send api-key via the OpenAI sdk,closed,2025-03-24T09:43:32Z,2025-03-24T17:01:20Z
ollama/ollama,2942109189,9960,Error: listen tcp 0.0.0.0:11434: bind: Only one usage of each socket address (protocol/network address/port) is normally permitted.,closed,2025-03-24T06:09:48Z,2025-04-13T20:16:21Z
ollama/ollama,2942008001,9959,Ollama's new engine.,open,2025-03-24T05:10:03Z,
ollama/ollama,2941589573,9958,Model Mistral-Small-3.1 does not see images,closed,2025-03-23T22:39:40Z,2025-03-26T13:14:04Z
ollama/ollama,2941575135,9957,[ ROCm error: out of memory ] Runner Terminated: num_ctx within model / hardware limits reliably crashes,open,2025-03-23T22:13:57Z,
ollama/ollama,2941562388,9956,Where can I download mistral 3.1?,closed,2025-03-23T22:00:06Z,2025-03-23T22:14:25Z
ollama/ollama,2941171834,9953,Spread model only for same CUDA version,closed,2025-03-23T13:07:06Z,2025-04-13T20:14:21Z
ollama/ollama,2940962242,9951,Facing error in lora adapters with llama3.2-11b-vision base model,open,2025-03-23T06:14:27Z,
ollama/ollama,2940807339,9949,Go Version Update Breaks Development Build on Ubuntu 22.04 LTS,open,2025-03-23T00:06:06Z,
ollama/ollama,2940783968,9948,Default Num_GPU Causes Garbage Output On Apple Metal GPUs,open,2025-03-22T23:04:40Z,
ollama/ollama,2940573991,9947,llama3.2 always uses tool even when the message is not related to the tool,closed,2025-03-22T19:22:35Z,2025-03-26T13:27:17Z
ollama/ollama,2940555662,9946,Tool calling doesn't stream output,open,2025-03-22T18:45:25Z,
ollama/ollama,2940511170,9945,Error: mkdir .ollama/models: permission denied,closed,2025-03-22T17:14:05Z,2025-03-22T17:42:52Z
ollama/ollama,2940475290,9944,Allow BF16 and F32 model import from tensors files without F16 conversion,open,2025-03-22T16:15:57Z,
ollama/ollama,2940363260,9942,I can’t install ollama on my raspberry pi linux.,closed,2025-03-22T12:59:02Z,2025-04-13T20:13:47Z
ollama/ollama,2940328378,9941,Support for Tools in OpenAI calls for Gemma3,open,2025-03-22T11:42:51Z,
ollama/ollama,2940313924,9940,ps后只会显示最近一次正在运行的模型而不是所有正在运行的模型,open,2025-03-22T11:17:49Z,
ollama/ollama,2940272014,9939,为什么mac中 gemma3工作不正常,open,2025-03-22T09:43:14Z,
ollama/ollama,2940165033,9937,Please increase support for AMD RX 6750 XT and other graphics cards.,open,2025-03-22T06:56:20Z,
ollama/ollama,2940023764,9936,"Suddenly can't run Ollama serve - now it's working, pls ignore this ",closed,2025-03-22T04:44:34Z,2025-03-22T07:44:15Z
ollama/ollama,2939901300,9935,Feature Request: Wheel for Ollama,open,2025-03-22T01:52:56Z,
ollama/ollama,2939882493,9934,ollama v0.6.2 gemma 3 OOM: Killed process,closed,2025-03-22T01:30:29Z,2025-04-14T20:48:47Z
ollama/ollama,2939190843,9929,"Limit role collation to system, user, and assistant",open,2025-03-21T18:28:02Z,
ollama/ollama,2938113185,9926,Ollama unable to unload model if another program use (a little) VRAM,open,2025-03-21T11:31:45Z,
ollama/ollama,2937929514,9925,bge-reranker-v2-m3,closed,2025-03-21T10:16:26Z,2025-03-26T13:24:15Z
ollama/ollama,2937391403,9924,can't run model in nvidia 4090d,open,2025-03-21T06:07:53Z,
ollama/ollama,2937162772,9922,vector search,closed,2025-03-21T03:31:25Z,2025-03-21T05:42:53Z
ollama/ollama,2937072065,9921,Deepseek says it's ChatGPT,closed,2025-03-21T02:16:21Z,2025-03-21T07:01:09Z
ollama/ollama,2937047830,9920,/v1/embeddings FAILED,closed,2025-03-21T01:59:59Z,2025-03-21T03:19:18Z
ollama/ollama,2936642156,9916,Mistral Small 3.1 24b Instruct 2503,closed,2025-03-20T21:04:24Z,2025-03-20T21:34:27Z
ollama/ollama,2936500948,9915,nvidia/Llama-3_3-Nemotron-Super-49B-v1,closed,2025-03-20T19:51:52Z,2025-03-21T18:38:14Z
ollama/ollama,2936496487,9914,https://huggingface.co/microsoft/Phi-4-multimodal-instruct,closed,2025-03-20T19:49:33Z,2025-03-20T21:36:43Z
ollama/ollama,2935976743,9911,"panic: interface conversion: interface {} is *ggml.array, not uint32",closed,2025-03-20T16:02:03Z,2025-03-21T18:38:52Z
ollama/ollama,2935886466,9910,gemma3 multimodal on osx not working,closed,2025-03-20T15:32:41Z,2025-03-27T00:15:16Z
ollama/ollama,2935685551,9908,gemma3:27b not working,closed,2025-03-20T14:26:49Z,2025-03-20T16:06:45Z
ollama/ollama,2935111419,9906,ollama docker 0.6.2 failed to run model,closed,2025-03-20T11:29:31Z,2025-03-21T03:19:54Z
ollama/ollama,2934848403,9905,API documentation does not specify how errors are reported,open,2025-03-20T10:15:10Z,
ollama/ollama,2934545418,9904,"""GML_ASSERT((int)sched->hash_set.size >= graph->n_nodes + graph->n_leafs) failed""",closed,2025-03-20T08:41:29Z,2025-03-21T17:42:20Z
ollama/ollama,2934523592,9903,RAG confusion.,closed,2025-03-20T08:32:14Z,2025-03-21T07:04:12Z
ollama/ollama,2934388255,9902,a model run at GPU and another model run at CPU,closed,2025-03-20T07:31:59Z,2025-04-13T20:13:28Z
ollama/ollama,2934355055,9901,HElp it just says internal server error,closed,2025-03-20T07:16:57Z,2025-03-30T17:09:41Z
ollama/ollama,2934296484,9900,chat complete documentation disagree with implementation,open,2025-03-20T06:51:16Z,
ollama/ollama,2933937997,9899,add hiascend alats 300i duo npu support,open,2025-03-20T03:46:09Z,
ollama/ollama,2933846441,9898,"A cuda error occurs when accessing the REST API, but using the ""ollama run"" command works fine",closed,2025-03-20T02:45:55Z,2025-04-13T20:12:39Z
ollama/ollama,2933201940,9894,Ollama endpoints convention,closed,2025-03-19T21:16:27Z,2025-03-21T00:11:57Z
ollama/ollama,2932521835,9891,option to change account username,open,2025-03-19T16:54:25Z,
ollama/ollama,2931580529,9890,Large context size completely breaks the usability of the model,closed,2025-03-19T12:17:06Z,2025-03-26T20:16:05Z
ollama/ollama,2931332677,9889,OLLAMA_MODELS directive not respected (Windows),closed,2025-03-19T10:51:22Z,2025-03-19T10:52:12Z
ollama/ollama,2931306834,9888,cannot see custom model with param's inside docker container,closed,2025-03-19T10:43:09Z,2025-03-21T07:07:10Z
ollama/ollama,2931233385,9887,Ability to paste image / contents of image into terminal running ollama,closed,2025-03-19T10:20:08Z,2025-03-19T21:05:56Z
ollama/ollama,2931226924,9886,Allow entering prompt while model is loading,open,2025-03-19T10:17:37Z,
ollama/ollama,2931182287,9885,Ollama not using GPU though CUDA driver exists,closed,2025-03-19T10:02:01Z,2025-03-20T06:58:44Z
ollama/ollama,2931153130,9884,Gemma 3:12b errors after error,closed,2025-03-19T09:53:54Z,2025-03-19T10:32:56Z
ollama/ollama,2931039281,9883,New version support intel ipex_llm,open,2025-03-19T09:19:30Z,
ollama/ollama,2930920857,9882,"*BUG* ""http://127.0.0.1:36365/completion"": EOF with image attachments",closed,2025-03-19T08:42:22Z,2025-03-19T18:28:03Z
ollama/ollama,2930847756,9881,"ollama how to deploy Multimodal,like sense-voice-small",closed,2025-03-19T08:15:15Z,2025-03-21T18:36:39Z
ollama/ollama,2930348020,9877,OLLAMA_MODELS directive not respected,closed,2025-03-19T03:29:21Z,2025-04-13T20:11:40Z
ollama/ollama,2930189986,9876,"""/set parameter num_ctx 1024 "" then n_ctx from 8192 to 4096",closed,2025-03-19T01:29:45Z,2025-03-19T02:12:24Z
ollama/ollama,2929850971,9871,Gemma3-12b: 8K context window or 128K?,closed,2025-03-18T21:03:49Z,2025-03-18T22:39:19Z
ollama/ollama,2929764665,9870,After update a few days ago the program stopped working. Before that everything was fine.,closed,2025-03-18T20:25:14Z,2025-03-18T20:37:13Z
ollama/ollama,2929671280,9868,Ollama installs using older version of Fedora CUDA repo,open,2025-03-18T19:40:50Z,
ollama/ollama,2929601238,9865,Incorrect command for installing Nvidia repo on Fedora,open,2025-03-18T19:10:27Z,
ollama/ollama,2929542772,9864,gemma3:4b analyzing multiple images causes segmentation fault,closed,2025-03-18T18:46:34Z,2025-03-18T20:20:52Z
ollama/ollama,2929461242,9863,"""ggml-alloc.c:819: GGML_ASSERT(talloc->buffer_id >= 0) failed"" using gemma3",closed,2025-03-18T18:16:44Z,2025-03-19T01:08:20Z
ollama/ollama,2929209217,9861,gemma-3-12b high CPU load with OLLAMA_KV_CACHE_TYPE:q8_0,closed,2025-03-18T16:57:48Z,2025-03-18T17:25:59Z
ollama/ollama,2929199762,9860,gemma-3-12b ignores stream=false parameter,closed,2025-03-18T16:54:30Z,2025-03-18T19:03:05Z
ollama/ollama,2929115865,9859,creating ollama custom model using modelfile inside docker,closed,2025-03-18T16:25:48Z,2025-03-18T20:22:57Z
